,Year,Week,Position,Player,Team,Rank,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
3335,2022,13,TE,Shane Zylstra,DET,54,1,1,4,4.0,4,4.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,4
3336,2022,13,TE,Luke Farrell,JAC,55,1,1,3,3.0,3,3.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,3
3337,2022,13,TE,Stone Smartt,LAC,56,1,2,3,1.5,2,1.0,0,0.0,1,0.5,0,0.0,0,3,0.0,2,0,0,0,0,0,0,0,5
3338,2022,13,TE,Chris Manhertz,NYG,57,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
3339,2022,13,TE,Sean McKeon,DAL,58,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3340,2022,13,TE,Teagan Quitoriano,HOU,59,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,0.0,0,1,1,0,0,0,0,0,0
3341,2022,13,TE,Beau Brinkley,FA,60,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3342,2022,13,TE,Cole Turner,WAS,61,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3343,2022,13,TE,Nick Boyle,FA,62,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3344,2022,13,TE,Peyton Hendershot,DAL,63,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3345,2022,13,TE,Kevin Rader,TEN,64,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3346,2022,13,TE,Tommy Sweeney,FA,65,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3347,2022,13,TE,Jake Ferguson,DAL,66,1,2,-1,-0.5,-6,-3.0,0,0.0,5,2.5,0,0.0,0,2,0.0,2,0,0,0,0,0,0,0,4
3348,2022,13,TE,Mo Alie-Cox,IND,67,1,1,6,6.0,-3,-3.0,0,0.0,9,9.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,6
3349,2022,13,TE,Brycen Hopkins,LAR,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3350,2022,13,TE,Nikola Kalinic,LAR,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3351,2022,13,TE,Tyler Mabry,SEA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3352,2022,13,TE,Jacob Harris,PHI,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3353,2022,13,TE,Blake Bell,KC,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3354,2022,13,TE,Chris Pierce Jr.,CAR,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3355,2022,13,TE,Tyree Jackson,NYG,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3356,2022,13,TE,Trey McBride,ARI,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3357,2022,13,TE,Charlie Woerner,ATL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3358,2022,13,TE,James Winchester,KC,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3359,2022,13,TE,Jake Tonges,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3360,2022,13,TE,Miller Forristall,LAR,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3361,2022,13,TE,Donald Parham Jr.,LAC,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3362,2022,13,TE,Trevon Wesco,TEN,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3363,2022,13,TE,Devin Asiasi,TEN,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3364,2022,13,TE,James Mitchell,DET,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3365,2022,13,TE,Quintin Morris,BUF,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3366,2022,13,TE,Hunter Long,LAR,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3367,2022,13,TE,Drew Sample,CIN,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3368,2022,13,TE,Noah Togiai,PHI,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3369,2022,13,TE,Juwan Johnson,NO,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3370,2022,13,TE,Josiah Deguara,JAC,89,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0
3371,2022,13,TE,Chris Myarick,FA,90,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3372,2022,13,TE,Andrew Beck,HOU,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3373,2022,13,TE,Dawson Knox,BUF,92,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0
3374,2022,13,TE,Irv Smith Jr.,KC,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3375,2022,13,TE,Stephen Anderson,LAC,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3376,2022,13,TE,Giovanni Ricci,CLE,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3377,2022,13,TE,Albert Okwuegbunam Jr.,PHI,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3378,2022,13,TE,Ross Dwelley,SF,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3379,2022,13,TE,Ian Thomas,CAR,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3380,2022,13,TE,David Njoku,CLE,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3381,2022,13,TE,Mike Gesicki,CIN,100,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
3382,2022,13,TE,Dallas Goedert,PHI,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3383,2022,13,TE,Tyler Davis,GB,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3384,2022,13,TE,Josh Oliver,MIN,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3385,2022,13,TE,Kenny Yeboah,NYJ,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3386,2022,13,TE,Jesper Horsted,LV,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3387,2022,13,TE,Nick Vannett,LAC,106,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3388,2022,13,TE,Jeremy Ruckert,NYJ,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3389,2022,13,TE,Eric Saubert,SF,108,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3390,2022,13,TE,Stephen Sullivan,CAR,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3391,2022,13,TE,Kyle Pitts,ATL,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3392,2022,13,TE,Tanner Hudson,CIN,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3393,2022,13,TE,Dan Arnold,FA,112,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3394,2022,13,TE,Darren Waller,NYG,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3395,2022,13,TE,Armani Rogers,WAS,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3396,2022,13,TE,Zach Ertz,WAS,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3397,2022,13,TE,Eric Tomlinson,IND,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3398,2022,13,TE,John Bates,WAS,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3399,2022,13,TE,Tommy Tremble,CAR,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3400,2022,13,TE,Charlie Kolar,BAL,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3401,2022,14,TE,Evan Engram,JAC,1,1,11,162,14.7,60,5.5,0,0.0,102,9.3,7,0.6,0,15,0.0,11,0,2,10,3,0,0,0,25
3402,2022,14,TE,Chigoziem Okonkwo,TEN,2,1,6,45,7.5,31,5.2,0,0.0,14,2.3,4,0.7,1,6,0.0,6,0,2,3,0,0,0,0,15
3403,2022,14,TE,David Njoku,CLE,3,1,7,59,8.4,24,3.4,0,0.0,35,5.0,2,0.3,0,9,0.0,7,0,3,3,0,0,0,0,14
3404,2022,14,TE,Dawson Knox,BUF,4,1,4,41,10.3,22,5.5,0,0.0,19,4.8,2,0.5,0,7,0.0,6,1,0,1,1,0,0,0,24
3405,2022,14,TE,Pat Freiermuth,PIT,5,1,3,33,11.0,24,8.0,0,0.0,9,3.0,5,1.7,0,6,0.0,3,0,2,2,0,0,0,0,14
3406,2022,14,TE,Dalton Schultz,HOU,6,1,6,87,14.5,48,8.0,0,0.0,39,6.5,10,1.7,0,10,0.0,8,2,1,4,2,0,0,0,22
3407,2022,14,TE,Travis Kelce,KC,7,1,4,71,17.8,25,6.3,0,0.0,46,11.5,0,0.0,0,9,0.0,6,2,1,3,1,1,0,0,37
3408,2022,14,TE,Hunter Henry,NE,8,1,3,70,23.3,46,15.3,0,0.0,24,8.0,7,2.3,0,3,0.0,3,0,0,2,2,2,0,0,39
3409,2022,14,TE,Austin Hooper,NE,9,1,5,68,13.6,33,6.6,0,0.0,35,7.0,7,1.4,0,5,0.0,5,0,0,3,1,0,0,0,24
3410,2022,14,TE,T.J. Hockenson,MIN,10,1,6,77,12.8,61,10.2,0,0.0,16,2.7,4,0.7,1,8,0.0,7,1,0,4,1,0,0,0,21
3411,2022,14,TE,Noah Gray,KC,11,1,3,45,15.0,16,5.3,0,0.0,29,9.7,7,2.3,0,3,0.0,3,0,0,2,1,0,0,0,25
3412,2022,14,TE,Greg Dulcich,DEN,12,1,3,42,14.0,22,7.3,0,0.0,20,6.7,0,0.0,0,8,0.0,4,1,0,2,1,0,0,0,23
3413,2022,14,TE,Trey McBride,ARI,13,1,3,28,9.3,22,7.3,0,0.0,6,2.0,3,1.0,0,6,0.0,5,2,0,1,0,0,0,0,15
3414,2022,14,TE,Cade Otton,TB,14,1,4,28,7.0,13,3.3,0,0.0,15,3.8,8,2.0,0,5,0.0,4,0,0,1,0,0,0,0,11
3415,2022,14,TE,George Kittle,SF,15,1,4,28,7.0,19,4.8,0,0.0,9,2.3,2,0.5,0,5,0.0,4,0,0,2,0,0,0,0,15
3416,2022,14,TE,Gerald Everett,CHI,16,1,5,28,5.6,-1,-0.2,0,0.0,29,5.8,6,1.2,0,8,0.0,6,1,3,1,0,0,0,0,11
3417,2022,14,TE,Tyler Conklin,NYJ,17,1,5,28,5.6,13,2.6,0,0.0,15,3.0,0,0.0,0,8,0.0,6,1,0,0,0,0,0,0,7
3418,2022,14,TE,Grant Calcaterra,PHI,18,1,2,24,12.0,15,7.5,0,0.0,9,4.5,2,1.0,0,4,0.0,3,1,1,2,0,0,0,0,13
3419,2022,14,TE,Chris Manhertz,NYG,19,1,1,21,21.0,1,1.0,0,0.0,20,20.0,4,4.0,0,1,0.0,1,0,0,1,1,0,0,0,21
3420,2022,14,TE,Jack Stoll,NYG,20,1,2,20,10.0,9,4.5,0,0.0,11,5.5,3,1.5,0,2,0.0,2,0,0,1,0,0,0,0,14
3421,2022,14,TE,Will Dissly,LAC,21,1,2,20,10.0,18,9.0,0,0.0,2,1.0,0,0.0,0,3,0.0,2,0,0,1,0,0,0,0,12
3422,2022,14,TE,Daniel Bellinger,NYG,22,1,3,19,6.3,10,3.3,0,0.0,9,3.0,1,0.3,0,3,0.0,3,0,1,1,0,0,0,0,11
3423,2022,14,TE,Shane Zylstra,DET,23,1,2,18,9.0,17,8.5,0,0.0,1,0.5,0,0.0,0,2,0.0,2,0,0,1,0,0,0,0,14
3424,2022,14,TE,Mark Andrews,BAL,24,1,2,17,8.5,13,6.5,0,0.0,4,2.0,4,2.0,0,6,0.0,2,0,1,1,0,0,0,0,10
3425,2022,14,TE,Connor Heyward,PIT,25,1,1,13,13.0,14,14.0,0,0.0,-1,-1.0,0,0.0,0,1,0.0,1,0,0,1,0,0,0,0,13
3426,2022,14,TE,Cameron Brate,FA,26,1,2,12,6.0,12,6.0,0,0.0,0,0.0,0,0.0,0,4,0.0,2,0,0,0,0,0,0,0,8
3427,2022,14,TE,Eric Tomlinson,IND,27,1,2,11,5.5,4,2.0,0,0.0,7,3.5,0,0.0,0,3,0.0,2,0,1,0,0,0,0,0,7
3428,2022,14,TE,Ko Kieft,TB,28,1,1,11,11.0,5,5.0,0,0.0,6,6.0,2,2.0,0,1,0.0,1,0,0,1,0,0,0,0,11
3429,2022,14,TE,Ian Thomas,CAR,29,1,2,11,5.5,-1,-0.5,0,0.0,12,6.0,0,0.0,0,2,0.0,2,0,1,0,0,0,0,0,8
3430,2022,14,TE,Tyler Higbee,LAR,30,1,2,11,5.5,4,2.0,0,0.0,7,3.5,2,1.0,0,3,0.0,3,1,0,0,0,0,0,0,6
3431,2022,14,TE,Mitchell Wilcox,NE,31,1,1,10,10.0,3,3.0,0,0.0,7,7.0,1,1.0,0,2,0.0,1,0,0,1,0,0,0,0,10
3432,2022,14,TE,Colby Parkinson,LAR,32,1,1,10,10.0,3,3.0,0,0.0,7,7.0,0,0.0,0,2,0.0,1,0,1,1,0,0,0,0,10
3433,2022,14,TE,Nick Vannett,LAC,33,1,1,9,9.0,0,0.0,0,0.0,9,9.0,0,0.0,0,2,0.0,2,1,0,0,0,0,0,0,9
3434,2022,14,TE,Stone Smartt,LAC,34,1,1,8,8.0,4,4.0,0,0.0,4,4.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,8
3435,2022,14,TE,Harrison Bryant,LV,35,1,1,8,8.0,2,2.0,0,0.0,6,6.0,2,2.0,0,1,0.0,1,0,0,0,0,0,0,0,8
3436,2022,14,TE,Brycen Hopkins,LAR,36,1,1,8,8.0,6,6.0,0,0.0,2,2.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,8
3437,2022,14,TE,C.J. Uzomah,PHI,37,1,1,7,7.0,5,5.0,0,0.0,2,2.0,2,2.0,0,2,0.0,1,0,0,0,0,0,0,0,7
3438,2022,14,TE,Stephen Anderson,LAC,38,1,2,7,3.5,1,0.5,0,0.0,6,3.0,1,0.5,0,2,0.0,2,0,0,0,0,0,0,0,6
3439,2022,14,TE,Tre' McKitty,BUF,39,1,1,5,5.0,5,5.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,5
3440,2022,14,TE,Jordan Akins,CLE,40,1,1,5,5.0,4,4.0,0,0.0,1,1.0,0,0.0,0,2,0.0,1,0,0,0,0,0,0,0,5
3441,2022,14,TE,Dan Arnold,FA,41,1,1,5,5.0,5,5.0,0,0.0,0,0.0,1,1.0,0,3,0.0,1,0,0,0,0,0,0,0,5
3442,2022,14,TE,Eric Saubert,SF,42,1,1,2,2.0,-1,-1.0,0,0.0,3,3.0,1,1.0,0,2,0.0,2,1,0,0,0,0,0,0,2
3443,2022,14,TE,Miller Forristall,LAR,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3444,2022,14,TE,Hunter Long,LAR,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3445,2022,14,TE,Blake Bell,KC,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3446,2022,14,TE,Jake Ferguson,DAL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3447,2022,14,TE,Tyler Mabry,SEA,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3448,2022,14,TE,Josh Oliver,MIN,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3449,2022,14,TE,Adam Trautman,DEN,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3450,2022,14,TE,Sean McKeon,DAL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3451,2022,14,TE,Jesper Horsted,LV,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3452,2022,14,TE,James Winchester,KC,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3453,2022,14,TE,Nikola Kalinic,LAR,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3454,2022,14,TE,Peyton Hendershot,DAL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3455,2022,14,TE,Jacob Harris,PHI,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3456,2022,14,TE,Chris Pierce Jr.,CAR,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3457,2022,14,TE,Tyree Jackson,NYG,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3458,2022,14,TE,Cole Turner,WAS,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3459,2022,14,TE,Marcedes Lewis,CHI,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3460,2022,14,TE,Charlie Woerner,ATL,60,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3461,2022,14,TE,Devin Asiasi,TEN,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3462,2022,14,TE,Trevon Wesco,TEN,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3463,2022,14,TE,MyCole Pruitt,PIT,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3464,2022,14,TE,Donald Parham Jr.,LAC,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3465,2022,14,TE,James Mitchell,DET,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3466,2022,14,TE,Teagan Quitoriano,HOU,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3467,2022,14,TE,Jake Tonges,SF,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3468,2022,14,TE,Jelani Woods,IND,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3469,2022,14,TE,Luke Farrell,JAC,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3470,2022,14,TE,Kevin Rader,TEN,70,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3471,2022,14,TE,Isaiah Likely,BAL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3472,2022,14,TE,Anthony Firkser,DET,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3473,2022,14,TE,Drew Sample,CIN,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3474,2022,14,TE,Albert Okwuegbunam Jr.,PHI,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3475,2022,14,TE,Ross Dwelley,SF,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3476,2022,14,TE,Noah Fant,SEA,76,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
3477,2022,14,TE,Durham Smythe,MIA,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3478,2022,14,TE,Hayden Hurst,LAC,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3479,2022,14,TE,Mike Gesicki,CIN,79,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0
3480,2022,14,TE,Dallas Goedert,PHI,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3481,2022,14,TE,Taysom Hill,NO,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3482,2022,14,TE,Pharaoh Brown,SEA,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3483,2022,14,TE,Johnny Mundt,MIN,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3484,2022,14,TE,Zach Gentry,LV,84,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0
3485,2022,14,TE,Mo Alie-Cox,IND,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3486,2022,14,TE,Robert Tonyan,CHI,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3487,2022,14,TE,Jonnu Smith,MIA,87,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,0.0,0,1,0,0,0,0,0,0,0
3488,2022,14,TE,Geoff Swaim,ARI,88,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3489,2022,14,TE,Darren Waller,NYG,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3490,2022,14,TE,Tyler Kroft,MIA,90,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3491,2022,14,TE,Irv Smith Jr.,KC,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3492,2022,14,TE,Andrew Beck,HOU,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3493,2022,14,TE,Jeremy Ruckert,NYJ,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3494,2022,14,TE,Tommy Tremble,CAR,94,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,0.0,0,0,2,0,0,0,0,0,0
3495,2022,14,TE,Brock Wright,DET,95,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0
3496,2022,14,TE,Quintin Morris,BUF,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3497,2022,14,TE,Kenny Yeboah,NYJ,97,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
3498,2022,14,TE,Stephen Sullivan,CAR,98,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
3499,2022,14,TE,Foster Moreau,NO,99,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0
3500,2022,14,TE,Tanner Hudson,CIN,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3501,2022,14,TE,Armani Rogers,WAS,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3502,2022,14,TE,Zach Ertz,WAS,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3503,2022,14,TE,Kylen Granson,IND,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3504,2022,14,TE,John Bates,WAS,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3505,2022,14,TE,Kyle Pitts,ATL,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3506,2022,14,TE,Jody Fortson,KC,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3507,2022,14,TE,Brevin Jordan,HOU,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
