,Year,Week,Position,Player,Team,Inside,Rank,ATT,RUSH YDS,Y/A,RUSH TD,RUSH PCT,REC,TGT,REC PCT,REC YDS,Y/R,REC TD,TGT PCT,FL,G,FPTS,FPTS/G,ROST %
7448,2023,15,RB,Jerome Ford,CLE,10,25,1,2,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.72
7449,2023,15,RB,James Cook,BUF,10,26,1,2,2.0,0,0.33,0,1,0.0,0,0,0,1.0,0,1,0.2,0.2,0.98
7450,2023,15,RB,Royce Freeman,DAL,10,27,1,1,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.03
7451,2023,15,RB,Miles Sanders,CAR,10,28,1,1,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.34
7452,2023,15,RB,Alvin Kamara,NO,10,29,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.98
7453,2023,15,RB,Aaron Jones,MIN,10,30,3,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.91
7454,2023,15,RB,Derrick Henry,BAL,10,31,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.99
7455,2023,15,RB,Isaiah Spiller,LAC,10,32,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
7456,2023,15,RB,Jeff Wilson Jr.,MIA,10,33,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.07
7457,2023,15,RB,Javonte Williams,DEN,10,34,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.88
7458,2023,15,RB,Kareem Hunt,CLE,10,35,1,-1,-1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.27
7459,2023,15,RB,Chris Rodriguez Jr.,WAS,10,36,2,-2,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.01
7460,2023,15,RB,Devin Singletary,NYG,10,37,3,-2,-0.7,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.83
7461,2023,15,RB,D'Onta Foreman,CLE,10,38,2,-3,-1.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.19
7462,2023,15,RB,Najee Harris,PIT,10,39,1,-3,-3.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.9
7463,2023,15,RB,Christian McCaffrey,SF,5,1,1,1,1.0,1,1.0,1,1,1.0,5,5.0,1,1.0,0,1,13.6,13.6,1.0
7464,2023,15,RB,Raheem Mostert,MIA,5,2,5,-5,-1.0,2,1.0,0,0,0.0,0,0,0,0.0,0,1,11.5,11.5,0.91
7465,2023,15,RB,Cordarrelle Patterson,PIT,5,3,0,0,0,0,0.0,1,1,1.0,2,2.0,1,1.0,0,1,7.2,7.2,0.01
7466,2023,15,RB,Kyren Williams,LAR,5,4,1,1,1.0,1,0.5,1,1,1.0,-4,-4.0,0,1.0,0,1,6.7,6.7,0.96
7467,2023,15,RB,Gus Edwards,LAC,5,5,4,6,1.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.81
7468,2023,15,RB,James Conner,ARI,5,6,2,5,2.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.9
7469,2023,15,RB,Joe Mixon,HOU,5,7,2,3,1.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.99
7470,2023,15,RB,Latavius Murray,BUF,5,8,2,2,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.08
7471,2023,15,RB,Ty Chandler,MIN,5,9,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.56
7472,2023,15,RB,Zamir White,LV,5,10,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.72
7473,2023,15,RB,Jerick McKinnon,KC,5,11,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,4.2,4.2,0.16
7474,2023,15,RB,Kenneth Gainwell,PHI,5,12,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.15
7475,2023,15,RB,Jahmyr Gibbs,DET,5,13,1,1,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.99
7476,2023,15,RB,Royce Freeman,DAL,5,14,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.03
7477,2023,15,RB,Derrick Henry,BAL,5,15,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.99
7478,2023,15,RB,James Cook,BUF,5,16,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.98
7479,2023,15,RB,Javonte Williams,DEN,5,17,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.88
7480,2023,15,RB,Jaylen Warren,PIT,5,18,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.83
7481,2023,15,RB,Ezekiel Elliott,NE,5,19,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.47
7482,2023,15,RB,D'Andre Swift,CHI,5,20,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.92
7483,2023,15,RB,Aaron Jones,MIN,5,21,3,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.91
7484,2023,15,RB,Devin Singletary,NYG,5,22,2,-1,-0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.83
7485,2023,15,RB,Kareem Hunt,CLE,5,23,1,-1,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.27
7486,2023,15,RB,Chris Rodriguez Jr.,WAS,5,24,2,-2,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.01
7487,2023,15,RB,Chuba Hubbard,CAR,5,25,1,-3,-3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.81
7488,2023,15,RB,D'Onta Foreman,CLE,5,26,2,-3,-1.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.19
7489,2023,15,RB,Najee Harris,PIT,5,27,1,-3,-3.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.9
7490,2023,16,RB,Jahmyr Gibbs,DET,20,1,5,21,4.2,2,0.56,2,2,1.0,11,5.5,0,1.0,0,1,17.2,17.2,0.99
7491,2023,16,RB,Chris Rodriguez Jr.,WAS,20,2,2,13,6.5,2,0.5,0,0,0.0,0,0,0,0.0,0,1,13.3,13.3,0.01
7492,2023,16,RB,Derrick Henry,BAL,20,3,3,8,2.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,11.3,11.3,0.99
7493,2023,16,RB,Kyren Williams,LAR,20,4,9,42,4.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,10.2,10.2,0.96
7494,2023,16,RB,Breece Hall,NYJ,20,5,4,12,3.0,1,1.0,1,2,0.5,15,15.0,0,1.0,0,1,9.7,9.7,0.99
7495,2023,16,RB,Rachaad White,TB,20,6,7,16,2.3,1,0.78,1,1,1.0,6,6.0,0,1.0,0,1,9.2,9.2,0.97
7496,2023,16,RB,Ezekiel Elliott,NE,20,7,2,3,1.5,0,1.0,1,2,0.5,15,15.0,1,1.0,0,1,8.8,8.8,0.47
7497,2023,16,RB,Khalil Herbert,CHI,20,8,5,27,5.4,1,0.71,0,1,0.0,0,0,0,1.0,0,1,8.7,8.7,0.34
7498,2023,16,RB,James Conner,ARI,20,9,0,0,0,0,0.0,1,1,1.0,16,16.0,1,1.0,0,1,8.6,8.6,0.9
7499,2023,16,RB,D'Andre Swift,CHI,20,10,4,20,5.0,1,0.8,0,0,0.0,0,0,0,0.0,0,1,8.0,8.0,0.92
7500,2023,16,RB,Raheem Mostert,MIA,20,11,3,4,1.3,0,0.5,1,1,1.0,4,4.0,1,0.5,0,1,7.8,7.8,0.91
7501,2023,16,RB,Isiah Pacheco,KC,20,12,2,17,8.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.7,7.7,0.98
7502,2023,16,RB,Najee Harris,PIT,20,13,4,16,4.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.6,7.6,0.9
7503,2023,16,RB,Javonte Williams,DEN,20,14,7,14,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.4,7.4,0.88
7504,2023,16,RB,Saquon Barkley,PHI,20,15,3,14,4.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.4,7.4,1.0
7505,2023,16,RB,Chuba Hubbard,CAR,20,16,3,11,3.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.1,7.1,0.81
7506,2023,16,RB,Antonio Gibson,NE,20,17,2,11,5.5,1,0.5,0,0,0.0,0,0,0,0.0,0,1,7.1,7.1,0.66
7507,2023,16,RB,Christian McCaffrey,SF,20,18,2,10,5.0,1,1.0,0,1,0.0,0,0,0,1.0,0,1,7.0,7.0,1.0
7508,2023,16,RB,Jerome Ford,CLE,20,19,4,2,0.5,1,0.44,1,1,1.0,-2,-2.0,0,1.0,0,1,7.0,7.0,0.72
7509,2023,16,RB,David Montgomery,DET,20,20,4,8,2.0,1,0.44,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.92
7510,2023,16,RB,Kareem Hunt,CLE,20,21,5,8,1.6,1,0.56,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.27
7511,2023,16,RB,Jonathan Taylor,IND,20,22,5,7,1.4,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.7,6.7,0.99
7512,2023,16,RB,Ty Chandler,MIN,20,23,3,4,1.3,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.56
7513,2023,16,RB,AJ Dillon,GB,20,24,3,3,1.0,1,0.21,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.4
7514,2023,16,RB,Gus Edwards,LAC,20,25,3,2,0.7,1,0.6,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.81
7515,2023,16,RB,Aaron Jones,MIN,20,26,8,24,3.0,0,0.57,0,0,0.0,0,0,0,0.0,0,1,2.4,2.4,0.91
7516,2023,16,RB,Leonard Fournette,FA,20,27,4,17,4.3,0,0.67,0,0,0.0,0,0,0,0.0,0,1,1.7,1.7,0.02
7517,2023,16,RB,Tyler Allgeier,ATL,20,28,3,16,5.3,0,0.33,0,0,0.0,0,0,0,0.0,0,1,1.6,1.6,0.61
7518,2023,16,RB,Alvin Kamara,NO,20,29,0,0,0,0,0.0,1,1,1.0,5,5.0,0,1.0,0,1,1.5,1.5,0.98
7519,2023,16,RB,Alec Ingold,MIA,20,30,0,0,0,0,0.0,1,1,1.0,5,5.0,0,0.5,0,1,1.5,1.5,0.0
7520,2023,16,RB,Isaiah Spiller,LAC,20,31,0,0,0,0,0.0,1,1,1.0,4,4.0,0,1.0,0,1,1.4,1.4,0.01
7521,2023,16,RB,Michael Burton,DEN,20,32,0,0,0,0,0.0,1,1,1.0,4,4.0,0,1.0,0,1,1.4,1.4,0.0
7522,2023,16,RB,Clyde Edwards-Helaire,KC,20,33,0,0,0,0,0.0,1,1,1.0,2,2.0,0,1.0,0,1,1.2,1.2,0.22
7523,2023,16,RB,Tony Pollard,TEN,20,34,4,11,2.8,0,1.0,0,0,0.0,0,0,0,0.0,0,1,1.1,1.1,0.93
7524,2023,16,RB,Ameer Abdullah,LV,20,35,0,0,0,0,0.0,1,1,1.0,1,1.0,0,1.0,0,1,1.1,1.1,0.01
7525,2023,16,RB,Jeff Wilson Jr.,MIA,20,36,2,6,3.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.6,0.6,0.07
7526,2023,16,RB,Austin Ekeler,WAS,20,37,1,5,5.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.92
7527,2023,16,RB,De'Von Achane,MIA,20,38,1,5,5.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.95
7528,2023,16,RB,Patrick Taylor Jr.,SF,20,39,3,4,1.3,0,0.21,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.02
7529,2023,16,RB,Kenneth Gainwell,PHI,20,40,1,3,3.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.15
7530,2023,16,RB,Roschon Johnson,CHI,20,41,2,3,1.5,0,0.29,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.16
7531,2023,16,RB,Joe Mixon,HOU,20,42,3,3,1.0,0,1.0,0,1,0.0,0,0,0,1.0,0,1,0.3,0.3,0.99
7532,2023,16,RB,James Cook,BUF,20,43,2,2,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.98
7533,2023,16,RB,Kenneth Walker III,SEA,20,44,2,2,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.97
7534,2023,16,RB,Justice Hill,BAL,20,45,2,2,1.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.1
7535,2023,16,RB,Chase Edmonds,TB,20,46,2,2,1.0,0,0.22,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.01
7536,2023,16,RB,Raheem Blackshear,CAR,20,47,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
7537,2023,16,RB,Zamir White,LV,20,48,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.72
7538,2023,16,RB,Eric Gray,NYG,20,49,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
7539,2023,16,RB,Rico Dowdle,DAL,20,50,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.17
7540,2023,16,RB,Kyle Juszczyk,SF,20,51,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.02
7541,2023,16,RB,Zach Charbonnet,SEA,20,52,2,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.65
7542,2023,16,RB,Patrick Ricard,BAL,20,53,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
7543,2023,16,RB,Bijan Robinson,ATL,20,54,4,-2,-0.5,0,0.44,0,1,0.0,0,0,0,1.0,0,1,-0.2,-0.2,1.0
7544,2023,16,RB,Cordarrelle Patterson,PIT,20,55,2,-2,-1.0,0,0.22,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.01
7545,2023,16,RB,Jahmyr Gibbs,DET,15,1,5,21,4.2,2,0.62,2,2,1.0,11,5.5,0,1.0,0,1,17.2,17.2,0.99
7546,2023,16,RB,Chris Rodriguez Jr.,WAS,15,2,2,13,6.5,2,0.5,0,0,0.0,0,0,0,0.0,0,1,13.3,13.3,0.01
7547,2023,16,RB,Derrick Henry,BAL,15,3,3,8,2.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,11.3,11.3,0.99
7548,2023,16,RB,Kyren Williams,LAR,15,4,8,35,4.4,1,1.0,0,0,0.0,0,0,0,0.0,0,1,9.5,9.5,0.96
7549,2023,16,RB,Ezekiel Elliott,NE,15,5,1,0,0.0,0,1.0,1,1,1.0,15,15.0,1,1.0,0,1,8.5,8.5,0.47
7550,2023,16,RB,D'Andre Swift,CHI,15,6,4,20,5.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,8.0,8.0,0.92
7551,2023,16,RB,Khalil Herbert,CHI,15,7,4,18,4.5,1,0.67,0,1,0.0,0,0,0,1.0,0,1,7.8,7.8,0.34
7552,2023,16,RB,Rachaad White,TB,15,8,3,2,0.7,1,0.75,1,1,1.0,6,6.0,0,1.0,0,1,7.8,7.8,0.97
7553,2023,16,RB,Raheem Mostert,MIA,15,9,3,4,1.3,0,0.6,1,1,1.0,4,4.0,1,0.5,0,1,7.8,7.8,0.91
7554,2023,16,RB,Saquon Barkley,PHI,15,10,3,14,4.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.4,7.4,1.0
7555,2023,16,RB,Isiah Pacheco,KC,15,11,1,12,12.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.2,7.2,0.98
7556,2023,16,RB,Jerome Ford,CLE,15,12,3,4,1.3,1,0.43,1,1,1.0,-2,-2.0,0,1.0,0,1,7.2,7.2,0.72
7557,2023,16,RB,Javonte Williams,DEN,15,13,6,11,1.8,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.1,7.1,0.88
7558,2023,16,RB,Chuba Hubbard,CAR,15,14,3,11,3.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.1,7.1,0.81
7559,2023,16,RB,Antonio Gibson,NE,15,15,2,11,5.5,1,0.5,0,0,0.0,0,0,0,0.0,0,1,7.1,7.1,0.66
7560,2023,16,RB,Christian McCaffrey,SF,15,16,2,10,5.0,1,1.0,0,1,0.0,0,0,0,1.0,0,1,7.0,7.0,1.0
7561,2023,16,RB,Najee Harris,PIT,15,17,2,7,3.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.7,6.7,0.9
7562,2023,16,RB,Ty Chandler,MIN,15,18,2,4,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.56
7563,2023,16,RB,David Montgomery,DET,15,19,3,4,1.3,1,0.38,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.92
7564,2023,16,RB,Kareem Hunt,CLE,15,20,4,4,1.0,1,0.57,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.27
7565,2023,16,RB,Breece Hall,NYJ,15,21,3,3,1.0,1,1.0,0,1,0.0,0,0,0,1.0,0,1,6.3,6.3,0.99
7566,2023,16,RB,AJ Dillon,GB,15,22,3,3,1.0,1,0.3,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.4
7567,2023,16,RB,Gus Edwards,LAC,15,23,3,2,0.7,1,0.75,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.81
7568,2023,16,RB,Jonathan Taylor,IND,15,24,3,1,0.3,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.99
7569,2023,16,RB,Alec Ingold,MIA,15,25,0,0,0,0,0.0,1,1,1.0,5,5.0,0,0.5,0,1,1.5,1.5,0.0
7570,2023,16,RB,Alvin Kamara,NO,15,26,0,0,0,0,0.0,1,1,1.0,5,5.0,0,1.0,0,1,1.5,1.5,0.98
7571,2023,16,RB,Michael Burton,DEN,15,27,0,0,0,0,0.0,1,1,1.0,4,4.0,0,1.0,0,1,1.4,1.4,0.0
7572,2023,16,RB,Leonard Fournette,FA,15,28,3,12,4.0,0,0.6,0,0,0.0,0,0,0,0.0,0,1,1.2,1.2,0.02
7573,2023,16,RB,Clyde Edwards-Helaire,KC,15,29,0,0,0,0,0.0,1,1,1.0,2,2.0,0,1.0,0,1,1.2,1.2,0.22
7574,2023,16,RB,Ameer Abdullah,LV,15,30,0,0,0,0,0.0,1,1,1.0,1,1.0,0,1.0,0,1,1.1,1.1,0.01
7575,2023,16,RB,Tony Pollard,TEN,15,31,3,10,3.3,0,1.0,0,0,0.0,0,0,0,0.0,0,1,1.0,1.0,0.93
7576,2023,16,RB,Tyler Allgeier,ATL,15,32,1,8,8.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.61
7577,2023,16,RB,Jeff Wilson Jr.,MIA,15,33,2,6,3.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.6,0.6,0.07
7578,2023,16,RB,Austin Ekeler,WAS,15,34,1,5,5.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.92
7579,2023,16,RB,Aaron Jones,MIN,15,35,5,5,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.91
7580,2023,16,RB,Justice Hill,BAL,15,36,1,5,5.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.1
7581,2023,16,RB,Roschon Johnson,CHI,15,37,2,3,1.5,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.16
7582,2023,16,RB,Patrick Taylor Jr.,SF,15,38,2,3,1.5,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.02
7583,2023,16,RB,James Cook,BUF,15,39,2,2,1.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.98
7584,2023,16,RB,Chase Edmonds,TB,15,40,1,2,2.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.01
7585,2023,16,RB,Joe Mixon,HOU,15,41,2,2,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.99
7586,2023,16,RB,Kenneth Walker III,SEA,15,42,1,1,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.97
7587,2023,16,RB,Raheem Blackshear,CAR,15,43,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
7588,2023,16,RB,Rico Dowdle,DAL,15,44,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.17
7589,2023,16,RB,Kyle Juszczyk,SF,15,45,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.02
7590,2023,16,RB,Eric Gray,NYG,15,46,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
7591,2023,16,RB,Zach Charbonnet,SEA,15,47,2,0,0.0,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.65
7592,2023,16,RB,Patrick Ricard,BAL,15,48,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
7593,2023,16,RB,Bijan Robinson,ATL,15,49,4,-2,-0.5,0,0.67,0,1,0.0,0,0,0,1.0,0,1,-0.2,-0.2,1.0
7594,2023,16,RB,Cordarrelle Patterson,PIT,15,50,1,-4,-4.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,-0.4,-0.4,0.01
7595,2023,16,RB,Jahmyr Gibbs,DET,10,1,4,7,1.8,1,0.57,1,1,1.0,5,5.0,0,1.0,0,1,8.2,8.2,0.99
7596,2023,16,RB,Kyren Williams,LAR,10,2,6,22,3.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,8.2,8.2,0.96
7597,2023,16,RB,Raheem Mostert,MIA,10,3,3,4,1.3,0,1.0,1,1,1.0,4,4.0,1,1.0,0,1,7.8,7.8,0.91
7598,2023,16,RB,Christian McCaffrey,SF,10,4,2,10,5.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.0,7.0,1.0
7599,2023,16,RB,Saquon Barkley,PHI,10,5,2,9,4.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.9,6.9,1.0
7600,2023,16,RB,Javonte Williams,DEN,10,6,4,8,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.88
7601,2023,16,RB,D'Andre Swift,CHI,10,7,3,8,2.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.92
7602,2023,16,RB,Chuba Hubbard,CAR,10,8,2,5,2.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.81
7603,2023,16,RB,Ty Chandler,MIN,10,9,2,4,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.56
7604,2023,16,RB,David Montgomery,DET,10,10,3,4,1.3,1,0.43,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.92
7605,2023,16,RB,Jerome Ford,CLE,10,11,1,4,4.0,1,0.33,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.72
7606,2023,16,RB,Breece Hall,NYJ,10,12,3,3,1.0,1,1.0,0,1,0.0,0,0,0,1.0,0,1,6.3,6.3,0.99
7607,2023,16,RB,Kareem Hunt,CLE,10,13,2,3,1.5,1,0.67,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.27
7608,2023,16,RB,AJ Dillon,GB,10,14,3,3,1.0,1,0.6,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.4
7609,2023,16,RB,Najee Harris,PIT,10,15,1,3,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.9
7610,2023,16,RB,Gus Edwards,LAC,10,16,3,2,0.7,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.81
7611,2023,16,RB,Derrick Henry,BAL,10,17,2,2,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.99
7612,2023,16,RB,Antonio Gibson,NE,10,18,1,2,2.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.66
7613,2023,16,RB,Chris Rodriguez Jr.,WAS,10,19,1,1,1.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.01
7614,2023,16,RB,Jonathan Taylor,IND,10,20,3,1,0.3,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.99
7615,2023,16,RB,Rachaad White,TB,10,21,2,-2,-1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,5.8,5.8,0.97
7616,2023,16,RB,Alvin Kamara,NO,10,22,0,0,0,0,0.0,1,1,1.0,5,5.0,0,1.0,0,1,1.5,1.5,0.98
7617,2023,16,RB,Michael Burton,DEN,10,23,0,0,0,0,0.0,1,1,1.0,4,4.0,0,1.0,0,1,1.4,1.4,0.0
7618,2023,16,RB,Clyde Edwards-Helaire,KC,10,24,0,0,0,0,0.0,1,1,1.0,2,2.0,0,1.0,0,1,1.2,1.2,0.22
7619,2023,16,RB,Ameer Abdullah,LV,10,25,0,0,0,0,0.0,1,1,1.0,1,1.0,0,1.0,0,1,1.1,1.1,0.01
7620,2023,16,RB,Austin Ekeler,WAS,10,26,1,5,5.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.92
7621,2023,16,RB,Roschon Johnson,CHI,10,27,1,4,4.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.16
7622,2023,16,RB,Tony Pollard,TEN,10,28,2,4,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.93
7623,2023,16,RB,Khalil Herbert,CHI,10,29,1,3,3.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.34
7624,2023,16,RB,James Cook,BUF,10,30,2,2,1.0,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.98
7625,2023,16,RB,Aaron Jones,MIN,10,31,2,1,0.5,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.91
7626,2023,16,RB,Bijan Robinson,ATL,10,32,3,1,0.3,0,0.75,0,1,0.0,0,0,0,1.0,0,1,0.1,0.1,1.0
7627,2023,16,RB,Raheem Blackshear,CAR,10,33,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
7628,2023,16,RB,Patrick Ricard,BAL,10,34,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
7629,2023,16,RB,Joe Mixon,HOU,10,35,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.99
